YEAR;MONTH;DAY;DAY_OF_WEEK;AIRLINE;FLIGHT_NUMBER;SCHEDULED_DEPARTURE;DEPARTURE_TIME;DEPARTURE_DELAY;TAXI_OUT;WHEELS_OFF;SCHEDULED_TIME;ELAPSED_TIME;AIR_TIME;DIST5E;WHEELS_ON;TAXI_IN;SCHEDULED_ARRIVAL;ARRIVAL_TIME;ARRIVAL_DELAY
2015;1;2;5;10;4378;1040;1050;10;13;1103;111;117;96;667;1339;8;1331;1347;16
2015;1;2;5;10;5069;1040;1030;-10;8;1038;84;70;54;350;1232;8;1304;1240;-24
2015;1;2;5;10;6105;1040;1039;-1;19;1058;67;96;70;216;1208;7;1147;1215;28
2015;1;2;5;10;6123;1040;1047;7;13;1100;110;98;76;557;1216;9;1230;1225;-5
2015;1;2;5;11;2824;1040;1053;13;8;1101;75;67;47;285;1148;12;1155;1200;5
2015;1;2;5;11;2829;1040;1059;19;12;1111;110;96;74;552;1225;10;1230;1235;5
2015;1;2;5;11;2954;1040;1039;-1;13;1052;138;133;117;773;1149;3;1158;1152;-6
2015;1;2;5;11;2989;1040;1103;23;16;1119;68;61;42;282;1201;3;1148;1204;16
2015;1;2;5;11;3241;1040;1132;52;26;1158;48;63;34;158;1232;3;1128;1235;67
2015;1;2;5;11;3397;1040;1137;57;8;1145;46;38;24;125;1209;6;1126;1215;49
2015;1;2;5;11;3656;1040;1102;22;15;1117;58;72;52;229;1209;5;1138;1214;36
2015;1;2;5;9;5646;1040;1033;-7;16;1049;83;81;59;262;1148;6;1203;1154;-9
2015;1;2;5;9;6283;1040;1057;17;18;1115;215;210;186;1499;1621;6;1615;1627;12
2015;1;2;5;9;5260;1040;1105;25;15;1120;66;54;37;158;1157;2;1146;1159;13
2015;1;2;5;9;2632;1040;1113;33;25;1138;50;47;17;67;1155;5;1130;1200;30
2015;1;2;5;9;3468;1040;1038;-2;16;1054;180;186;166;1368;1540;4;1540;1544;4
2015;1;2;5;9;5567;1040;1055;15;14;1109;105;99;82;637;1331;3;1325;1334;9
2015;1;2;5;9;5635;1040;1122;42;13;1135;92;93;68;372;1243;12;1212;1255;43
2015;1;2;5;9;6380;1040;1041;1;14;1055;96;97;79;522;1314;4;1316;1318;2
2015;1;2;5;9;6321;1040;1125;45;11;1136;55;45;30;109;1206;4;1135;1210;35
2015;1;2;5;9;6415;1040;1101;21;13;1114;120;108;91;624;1245;4;1240;1249;9
2015;1;2;5;9;6406;1040;1047;7;42;1129;95;114;69;451;1238;3;1215;1241;26
2015;1;2;5;6;1747;1041;1038;-3;12;1050;175;171;149;1085;1319;10;1336;1329;-7
2015;1;2;5;6;1142;1041;1130;49;14;1144;203;193;176;1506;1640;3;1604;1643;39
2015;1;2;5;10;3933;1041;1058;17;9;1107;109;92;74;552;1221;9;1230;1230;0
2015;1;2;5;10;5090;1041;1053;12;16;1109;104;99;79;448;1128;4;1125;1132;7
2015;1;2;5;7;157;1041;1039;-2;11;1050;36;40;22;100;1112;7;1117;1119;2
2015;1;2;5;9;5367;1041;1030;-11;12;1042;89;86;70;363;1152;4;1210;1156;-14
2015;1;2;5;9;6253;1041;1042;1;19;1101;59;75;35;125;1136;21;1140;1157;17
2015;1;2;5;9;5625;1042;1038;-4;10;1048;105;96;82;329;1210;4;1227;1214;-13
2015;1;2;5;8;971;1042;1058;16;15;1113;192;169;150;1076;1343;4;1354;1347;-7
2015;1;2;5;4;2074;1042;1042;0;12;1054;93;80;62;406;1156;6;1215;1202;-13
2015;1;2;5;10;6131;1042;1038;-4;6;1044;67;59;48;223;1032;5;1049;1037;-12
2015;1;2;5;10;5997;1042;1032;-10;14;1046;120;114;92;639;1218;8;1242;1226;-16
2015;1;2;5;5;138;1042;1026;-16;37;1103;128;147;104;852;1247;6;1250;1253;3
2015;1;2;5;6;460;1043;1107;24;15;1122;262;249;218;1846;1700;16;1705;1716;11
2015;1;2;5;4;1163;1043;1040;-3;15;1055;82;72;50;341;1245;7;1305;1252;-13
2015;1;2;5;10;4249;1043;1130;47;22;1152;64;79;43;169;1235;14;1147;1249;62
2015;1;2;5;10;5343;1043;1039;-4;15;1054;74;63;43;317;1137;5;1157;1142;-15
2015;1;2;5;10;5932;1043;1040;-3;16;1056;92;88;63;343;1059;9;1115;1108;-7
2015;1;2;5;12;522;1043;1039;-4;11;1050;167;163;146;1201;1516;6;1530;1522;-8
2015;1;2;5;5;639;1043;1034;-9;7;1041;158;153;140;983;1301;6;1321;1307;-14
2015;1;2;5;9;5268;1043;1041;-2;13;1054;83;63;44;224;1038;6;1106;1044;-22
2015;1;2;5;4;2359;1044;1041;-3;10;1051;141;130;114;879;1245;6;1305;1251;-14
2015;1;2;5;10;4415;1044;1048;4;16;1104;129;121;101;851;1345;4;1353;1349;-4
2015;1;2;5;10;5980;1044;1044;0;11;1055;106;88;70;522;1205;7;1230;1212;-18
2015;1;2;5;10;6072;1044;1029;-15;15;1044;67;71;41;177;1025;15;1051;1040;-11
2015;1;2;5;6;358;1045;1435;230;18;1453;96;93;65;414;1558;10;1221;1608;227
2015;1;2;5;6;435;1045;1121;36;31;1152;230;239;203;1735;1715;5;1635;1720;45
2015;1;2;5;6;589;1045;1053;8;13;1106;177;175;152;925;1338;10;1342;1348;6
2015;1;2;5;6;662;1045;1052;7;22;1114;226;227;201;1589;1635;4;1631;1639;8
2015;1;2;5;3;479;1045;1047;2;10;1057;121;111;98;647;1135;3;1146;1138;-8
2015;1;2;5;3;625;1045;1041;-4;13;1054;129;125;108;735;1242;4;1254;1246;-8
2015;1;2;5;3;2030;1045;1056;11;14;1110;121;115;98;742;1248;3;1246;1251;5
2015;1;2;5;14;766;1045;1045;0;15;1100;190;175;150;1381;1430;10;1455;1440;-15
2015;1;2;5;13;2274;1045;1058;13;14;1112;190;174;157;1164;1149;3;1155;1152;-3
2015;1;2;5;13;3849;1045;1057;12;10;1107;200;195;182;1489;1609;3;1605;1612;7
2015;1;2;5;13;934;1045;1043;-2;7;1050;215;217;194;1224;1204;16;1220;1220;0
2015;1;2;5;13;1394;1045;1040;-5;19;1059;115;117;94;500;1233;4;1240;1237;-3
2015;1;2;5;13;2340;1045;1042;-3;21;1103;140;141;116;894;1259;4;1305;1303;-2
2015;1;2;5;13;207;1045;1052;7;13;1105;130;131;110;829;1255;8;1255;1303;8
2015;1;2;5;13;2275;1045;1053;8;27;1120;65;79;46;236;1206;6;1150;1212;22
2015;1;2;5;13;1625;1045;1039;-6;23;1102;155;173;143;867;1325;7;1320;1332;12
2015;1;2;5;13;4363;1045;1043;-2;6;1049;105;104;90;591;1319;8;1330;1327;-3
2015;1;2;5;13;1245;1045;1043;-2;9;1052;270;262;245;1750;1257;8;1315;1305;-10
2015;1;2;5;13;1452;1045;1103;18;9;1112;150;140;125;945;1317;6;1315;1323;8
2015;1;2;5;13;2078;1045;1100;15;11;1111;165;149;134;1050;1325;4;1330;1329;-1
2015;1;2;5;13;455;1045;1057;12;9;1106;90;87;75;479;1221;3;1215;1224;9
2015;1;2;5;2;1292;1045;1048;3;11;1059;60;56;39;237;1138;6;1145;1144;-1
2015;1;2;5;2;1471;1045;1051;6;12;1103;115;123;99;641;1342;12;1340;1354;14
2015;1;2;5;2;1530;1045;1100;15;17;1117;275;268;248;1829;1325;3;1320;1328;8
2015;1;2;5;2;1629;1045;1105;20;11;1116;70;62;40;247;1156;11;1155;1207;12
2015;1;2;5;2;1662;1045;1044;-1;13;1057;110;102;85;569;1122;4;1135;1126;-9
2015;1;2;5;2;1513;1045;1037;-8;12;1049;150;160;122;731;1151;26;1215;1217;2
2015;1;2;5;2;2226;1045;1039;-6;12;1051;175;163;137;929;1208;14;1240;1222;-18
2015;1;2;5;8;62;1045;1043;-2;14;1057;164;166;132;1035;1309;20;1329;1329;0
2015;1;2;5;2;1460;1045;1041;-4;12;1053;135;145;118;868;1351;15;1400;1406;6
2015;1;2;5;4;1948;1045;1050;5;7;1057;119;107;90;646;1227;10;1244;1237;-7
2015;1;2;5;4;817;1045;1044;-1;12;1056;75;69;50;259;1146;7;1200;1153;-7
2015;1;2;5;4;1066;1045;1043;-2;17;1100;68;64;38;214;1238;9;1253;1247;-6
2015;1;2;5;4;1075;1045;1047;2;18;1105;219;194;170;1626;1555;6;1624;1601;-23
2015;1;2;5;4;1286;1045;1042;-3;16;1058;131;115;93;762;1231;6;1256;1237;-19
2015;1;2;5;4;1858;1045;1043;-2;16;1059;124;125;97;813;1336;12;1349;1348;-1
2015;1;2;5;4;2226;1045;1042;-3;15;1057;115;113;88;581;1225;10;1240;1235;-5
2015;1;2;5;4;2251;1045;1040;-5;9;1049;73;63;45;226;1134;9;1158;1143;-15
2015;1;2;5;4;2261;1045;1048;3;24;1112;79;81;52;332;1304;5;1304;1309;5
2015;1;2;5;4;2310;1045;1043;-2;14;1057;121;117;93;731;1330;10;1346;1340;-6
2015;1;2;5;4;2381;1045;1047;2;33;1120;130;142;104;757;1304;5;1255;1309;14
2015;1;2;5;4;928;1045;1106;21;12;1118;216;188;168;1620;1606;8;1621;1614;-7
2015;1;2;5;2;2389;1045;1040;-5;9;1049;75;69;52;237;1141;8;1200;1149;-11
2015;1;2;5;10;6023;1045;1040;-5;8;1048;97;88;62;416;1150;18;1222;1208;-14
2015;1;2;5;11;2780;1045;1045;0;19;1104;165;183;155;853;1339;9;1330;1348;18
2015;1;2;5;11;3214;1045;1038;-7;9;1047;80;67;46;235;1033;12;1105;1045;-20
2015;1;2;5;11;3242;1045;1046;1;15;1101;128;133;112;693;1253;6;1253;1259;6
2015;1;2;5;11;3184;1045;1115;30;10;1125;55;46;27;134;1152;9;1140;1201;21
2015;1;2;5;11;3364;1045;1149;64;24;1213;130;139;110;597;1403;5;1255;1408;73
2015;1;2;5;5;730;1045;1039;-6;12;1051;237;231;211;1744;1622;8;1642;1630;-12
2015;1;2;5;9;6212;1045;1036;-9;8;1044;86;73;61;250;1145;4;1211;1149;-22
2015;1;2;5;9;6368;1045;1110;25;14;1124;81;81;60;420;1324;7;1306;1331;25
2015;1;2;5;9;6240;1045;1045;0;20;1105;195;200;174;1384;1559;6;1600;1605;5
2015;1;2;5;9;6270;1045;1043;-2;23;1106;59;69;41;192;1147;5;1144;1152;8
2015;1;2;5;9;4808;1045;1124;39;20;1144;192;183;159;1107;1323;4;1257;1327;30
2015;1;2;5;6;228;1046;1042;-4;21;1103;176;168;139;1062;1322;8;1342;1330;-12
2015;1;2;5;8;597;1046;1049;3;20;1109;381;405;380;2496;1429;5;1407;1434;27
2015;1;2;5;10;4495;1046;1102;16;17;1119;138;140;120;708;1319;3;1304;1322;18
2015;1;2;5;9;4975;1046;1223;97;16;1239;121;115;94;751;1513;5;1347;1518;91
2015;1;2;5;8;218;1047;1039;-8;10;1049;103;89;73;541;1202;6;1230;1208;-22
2015;1;2;5;10;4133;1047;1041;-6;8;1049;53;42;28;100;1117;6;1140;1123;-17
2015;1;2;5;10;4654;1047;1107;20;19;1126;72;74;49;295;1215;6;1159;1221;22
2015;1;2;5;5;649;1047;1040;-7;17;1057;158;148;126;1046;1403;5;1425;1408;-17
2015;1;2;5;10;5783;1047;1045;-2;12;1057;68;76;47;216;1144;17;1155;1201;6
2015;1;2;5;6;373;1048;1123;35;8;1131;154;136;120;895;1331;8;1322;1339;17
2015;1;2;5;7;346;1048;1043;-5;9;1052;33;36;21;102;1113;6;1121;1119;-2
2015;1;2;5;9;5309;1048;1047;-1;22;1109;78;82;57;363;1206;3;1206;1209;3
2015;1;2;5;10;5792;1048;1131;43;9;1140;142;137;123;689;1243;5;1210;1248;38
2015;1;2;5;8;1410;1049;1054;5;14;1108;145;138;120;1010;1308;4;1314;1312;-2
2015;1;2;5;4;1990;1049;1048;-1;10;1058;67;51;36;214;1134;5;1156;1139;-17
2015;1;2;5;4;890;1049;1049;0;12;1101;75;76;54;352;1255;10;1304;1305;1
2015;1;2;5;4;1391;1049;1047;-2;9;1056;147;127;114;696;1150;4;1216;1154;-22
2015;1;2;5;4;1640;1049;1045;-4;12;1057;125;109;88;594;1225;9;1254;1234;-20
2015;1;2;5;10;4301;1049;1047;-2;10;1057;116;108;91;628;1228;7;1245;1235;-10
2015;1;2;5;9;5354;1049;1146;57;24;1210;94;97;59;397;1309;14;1223;1323;60
2015;1;2;5;9;6249;1049;1033;-16;20;1053;104;119;70;414;1203;29;1233;1232;-1
2015;1;2;5;9;4718;1049;1043;-6;36;1119;134;148;108;694;1207;4;1203;1211;8
2015;1;2;5;9;6197;1050;1049;-1;23;1112;72;78;52;326;1204;3;1202;1207;5
2015;1;2;5;6;322;1050;1049;-1;15;1104;133;125;105;679;1249;5;1303;1254;-9
2015;1;2;5;3;415;1050;1106;16;18;1124;116;113;91;621;1155;4;1146;1159;13
2015;1;2;5;3;493;1050;1050;0;13;1103;122;111;93;646;1136;5;1152;1141;-11
2015;1;2;5;3;531;1050;1048;-2;12;1100;112;109;91;601;1131;6;1142;1137;-5
2015;1;2;5;3;1842;1050;1043;-7;24;1107;90;90;61;331;1208;5;1220;1213;-7
2015;1;2;5;13;1773;1050;1145;55;9;1154;270;246;231;1587;1345;6;1320;1351;31
2015;1;2;5;13;3483;1050;1049;-1;11;1100;115;106;86;570;1226;9;1245;1235;-10
2015;1;2;5;13;2181;1050;1100;10;8;1108;85;74;62;479;1210;4;1215;1214;-1
2015;1;2;5;13;1674;1050;1052;2;11;1103;130;135;117;675;1200;7;1200;1207;7
2015;1;2;5;13;1904;1050;1053;3;8;1101;110;106;93;528;1234;5;1240;1239;-1
2015;1;2;5;13;3475;1050;1057;7;5;1102;165;156;147;928;1229;4;1235;1233;-2
2015;1;2;5;13;4482;1050;1059;9;12;1111;210;186;167;1558;1558;7;1620;1605;-15
2015;1;2;5;13;379;1050;1045;-5;8;1053;70;59;47;228;1040;4;1100;1044;-16
2015;1;2;5;13;450;1050;1057;7;19;1116;170;163;139;1005;1335;5;1340;1340;0
2015;1;2;5;13;753;1050;1056;6;27;1123;160;167;129;1046;1432;11;1430;1443;13
2015;1;2;5;13;1094;1050;1051;1;10;1101;75;73;57;337;1158;6;1205;1204;-1
2015;1;2;5;13;560;1050;1055;5;26;1121;140;149;118;861;1319;5;1310;1324;14
2015;1;2;5;13;1357;1050;1054;4;30;1124;160;173;139;1011;1343;4;1330;1347;17
2015;1;2;5;13;3585;1050;1056;6;10;1106;90;80;66;393;1212;4;1220;1216;-4
2015;1;2;5;13;2861;1050;1051;1;13;1104;120;133;116;727;1300;4;1250;1304;14
2015;1;2;5;13;2027;1050;1113;23;10;1123;110;101;86;590;1149;5;1140;1154;14
2015;1;2;5;2;23;1050;1048;-2;12;1100;210;197;180;1464;1600;5;1620;1605;-15
2015;1;2;5;2;302;1050;1050;0;13;1103;150;158;134;888;1217;11;1220;1228;8
2015;1;2;5;2;1201;1050;1102;12;12;1114;170;167;151;978;1345;4;1340;1349;9
2015;1;2;5;2;1261;1050;1102;12;13;1115;145;140;122;813;1217;5;1215;1222;7
2015;1;2;5;2;1633;1050;1049;-1;17;1106;140;128;105;852;1251;6;1310;1257;-13
2015;1;2;5;2;1693;1050;1100;10;14;1114;150;155;135;1005;1429;6;1420;1435;15
2015;1;2;5;2;2252;1050;1057;7;16;1113;260;253;230;1660;1303;7;1310;1310;0
2015;1;2;5;2;2303;1050;;;;;135;;;802;;;1305;;
2015;1;2;5;2;2337;1050;1124;34;18;1142;180;172;148;1171;1610;6;1550;1616;26
2015;1;2;5;1;619;1050;1044;-6;19;1103;160;163;134;867;1317;10;1330;1327;-3
2015;1;2;5;4;837;1050;1050;0;17;1107;615;630;602;4502;1609;11;1605;1620;15
2015;1;2;5;4;847;1050;1048;-2;7;1055;125;109;96;669;1131;6;1155;1137;-18
2015;1;2;5;4;1230;1050;1056;6;19;1115;166;156;134;907;1229;3;1236;1232;-4
2015;1;2;5;4;1239;1050;1049;-1;11;1100;154;142;118;731;1158;13;1224;1211;-13
2015;1;2;5;4;1240;1050;1054;4;11;1105;258;238;222;1541;1247;5;1308;1252;-16
2015;1;2;5;4;1680;1050;1050;0;16;1106;330;301;279;2139;1245;6;1320;1251;-29
2015;1;2;5;4;1733;1050;1045;-5;14;1059;72;69;46;240;1045;9;1102;1054;-8
2015;1;2;5;4;1772;1050;1052;2;15;1107;264;245;225;1587;1252;5;1314;1257;-17
2015;1;2;5;4;1925;1050;1049;-1;24;1113;262;245;216;1590;1249;5;1312;1254;-18
2015;1;2;5;4;2136;1050;1055;5;16;1111;222;198;180;1282;1211;2;1232;1213;-19
2015;1;2;5;4;2451;1050;1048;-2;10;1058;90;75;61;332;1059;4;1120;1103;-17
2015;1;2;5;4;2484;1050;1046;-4;13;1059;111;104;82;481;1221;9;1241;1230;-11
2015;1;2;5;4;2610;1050;1050;0;18;1108;164;163;133;1035;1321;12;1334;1333;-1
2015;1;2;5;10;3922;1050;;;;;90;;;458;;;1220;;
2015;1;2;5;10;2532;1050;1145;55;14;1159;70;68;43;270;1242;11;1200;1253;53
2015;1;2;5;10;3962;1050;1036;-14;14;1050;58;52;31;116;1121;7;1148;1128;-20
2015;1;2;5;10;5082;1050;1049;-1;13;1102;105;103;86;533;1128;4;1135;1132;-3
2015;1;2;5;10;5143;1050;1039;-11;11;1050;87;87;70;357;1200;6;1217;1206;-11
2015;1;2;5;10;5674;1050;1108;18;35;1143;60;84;34;166;1217;15;1150;1232;42
2015;1;2;5;12;1257;1050;1110;20;38;1148;200;205;157;1197;1325;10;1310;1335;25
2015;1;2;5;12;358;1050;1050;0;10;1100;132;128;113;896;1353;5;1402;1358;-4
2015;1;2;5;11;2838;1050;1047;-3;15;1102;73;73;53;315;1155;5;1203;1200;-3
2015;1;2;5;11;2931;1050;1059;9;8;1107;60;48;27;116;1134;13;1150;1147;-3
2015;1;2;5;11;3180;1050;1050;0;40;1130;133;157;112;716;1322;5;1303;1327;24
2015;1;2;5;11;3439;1050;1058;8;11;1109;155;154;132;772;1221;11;1225;1232;7
2015;1;2;5;11;3449;1050;1119;29;15;1134;123;112;95;674;1209;2;1153;1211;18
2015;1;2;5;11;3481;1050;1109;19;9;1118;60;50;34;157;1052;7;1050;1059;9
2015;1;2;5;5;197;1050;1118;28;20;1138;194;181;154;1076;1412;7;1404;1419;15
2015;1;2;5;9;5365;1050;1113;23;32;1145;59;71;36;156;1221;3;1149;1224;35
2015;1;2;5;9;2619;1050;1042;-8;24;1106;85;102;73;373;1219;5;1215;1224;9
2015;1;2;5;9;6471;1050;1056;6;18;1114;141;149;122;896;1416;9;1411;1425;14
2015;1;2;5;9;6497;1050;;;;;125;;;771;;;1355;;
2015;1;2;5;6;710;1051;1050;-1;17;1107;150;150;123;967;1410;10;1421;1420;-1
2015;1;2;5;4;1082;1051;1044;-7;7;1051;103;93;82;588;1313;4;1334;1317;-17
2015;1;2;5;10;3258;1051;;;;;88;;;429;;;1219;;
2015;1;2;5;10;4218;1051;1104;13;18;1122;74;76;51;308;1213;7;1205;1220;15
2015;1;2;5;10;4496;1051;1042;-9;9;1051;61;57;37;201;1128;11;1152;1139;-13
2015;1;2;5;10;5113;1051;1050;-1;7;1057;57;52;33;170;1230;12;1248;1242;-6
2015;1;2;5;7;207;1051;1045;-6;7;1052;44;43;31;163;1123;5;1135;1128;-7
2015;1;2;5;6;1462;1052;1047;-5;20;1107;170;166;140;1005;1227;6;1242;1233;-9
2015;1;2;5;4;1555;1052;1050;-2;13;1103;308;294;272;1947;1235;9;1300;1244;-16
2015;1;2;5;10;5328;1052;1052;0;12;1104;70;69;47;302;1251;10;1302;1301;-1
2015;1;2;5;7;208;1052;1115;23;10;1125;44;44;28;163;1153;6;1136;1159;23
2015;1;2;5;9;6498;1052;1223;91;12;1235;133;121;100;674;1315;9;1205;1324;79
2015;1;2;5;6;1751;1053;1049;-4;13;1102;162;144;128;1005;1410;3;1435;1413;-22
2015;1;2;5;10;3263;1053;1102;9;19;1121;158;148;114;946;1415;15;1431;1430;-1
2015;1;2;5;10;4730;1053;1054;1;10;1104;68;57;39;240;1243;8;1301;1251;-10
2015;1;2;5;10;5066;1053;1114;21;14;1128;105;95;78;453;1146;3;1138;1149;11
2015;1;2;5;9;5423;1053;1050;-3;3;1053;77;62;48;266;1141;11;1210;1152;-18
2015;1;2;5;6;636;1054;1129;35;26;1155;255;241;212;1846;1727;3;1709;1730;21
2015;1;2;5;6;1430;1054;1122;28;27;1149;281;282;247;2139;1856;8;1835;1904;29
2015;1;2;5;6;1071;1054;1103;9;18;1121;296;284;255;2227;1836;11;1850;1847;-3
2015;1;2;5;8;533;1054;1044;-10;11;1055;195;199;171;1111;1346;17;1409;1403;-6
2015;1;2;5;4;1350;1054;1054;0;22;1116;108;98;72;515;1228;4;1242;1232;-10
2015;1;2;5;10;3262;1054;1102;8;16;1118;113;111;86;594;1244;9;1247;1253;6
2015;1;2;5;10;4199;1054;1118;24;10;1128;96;74;61;419;1229;3;1230;1232;2
2015;1;2;5;6;324;1055;1100;5;18;1118;287;277;252;2288;1830;7;1842;1837;-5
2015;1;2;5;6;1479;1055;1136;41;11;1147;194;170;154;1452;1621;5;1609;1626;17
2015;1;2;5;6;760;1055;1121;26;23;1144;330;332;293;2586;1937;16;1925;1953;28
2015;1;2;5;6;1160;1055;1113;18;13;1126;230;223;202;1635;1648;8;1645;1656;11
2015;1;2;5;6;1169;1055;1113;18;17;1130;191;199;167;1379;1617;15;1606;1632;26
2015;1;2;5;3;443;1055;1113;18;18;1131;91;91;68;507;1239;5;1226;1244;18
2015;1;2;5;3;1833;1055;1058;3;20;1118;151;134;110;980;1408;4;1426;1412;-14
2015;1;2;5;3;2002;1055;1059;4;15;1114;97;95;71;511;1325;9;1332;1334;2
2015;1;2;5;3;2023;1055;1054;-1;11;1105;225;213;198;1440;1323;4;1340;1327;-13
2015;1;2;5;14;784;1055;1106;11;10;1116;150;139;120;954;1316;9;1325;1325;0
2015;1;2;5;13;298;1055;1115;20;9;1124;120;118;94;721;1358;15;1355;1413;18
2015;1;2;5;13;1752;1055;1050;-5;20;1110;185;175;151;1204;1341;4;1400;1345;-15
2015;1;2;5;13;1190;1055;1107;12;7;1114;145;135;121;770;1215;7;1220;1222;2
2015;1;2;5;13;2178;1055;1055;0;13;1108;160;154;137;928;1225;4;1235;1229;-6
2015;1;2;5;13;383;1055;1125;30;12;1137;85;77;62;386;1239;3;1220;1242;22
2015;1;2;5;13;1009;1055;1133;38;12;1145;75;72;57;337;1242;3;1210;1245;35
2015;1;2;5;13;4922;1055;1057;2;7;1104;105;95;79;584;1323;9;1340;1332;-8
2015;1;2;5;13;1882;1055;1056;1;9;1105;85;79;66;436;1211;4;1220;1215;-5
2015;1;2;5;13;341;1055;1100;5;11;1111;270;270;253;2149;1824;6;1825;1830;5
2015;1;2;5;13;1646;1055;1051;-4;13;1104;70;74;55;304;1259;6;1305;1305;0
2015;1;2;5;13;3402;1055;1104;9;10;1114;235;227;212;1790;1646;5;1650;1651;1
2015;1;2;5;13;1602;1055;1059;4;8;1107;70;67;54;338;1301;5;1305;1306;1
2015;1;2;5;2;123;1055;1347;172;11;1358;510;504;483;3784;1801;10;1525;1811;166
2015;1;2;5;2;1100;1055;1056;1;16;1112;255;242;214;1389;1346;12;1410;1358;-12
2015;1;2;5;2;1133;1055;1051;-4;13;1104;195;177;159;1096;1343;5;1410;1348;-22
2015;1;2;5;2;1615;1055;1103;8;15;1118;197;181;157;1121;1255;9;1312;1304;-8
2015;1;2;5;2;1524;1055;1051;-4;18;1109;160;170;141;1055;1530;11;1535;1541;6
2015;1;2;5;2;1646;1055;1055;0;18;1113;184;182;155;1089;1348;9;1359;1357;-2
2015;1;2;5;2;2278;1055;1255;120;13;1308;160;156;135;1121;1623;8;1435;1631;116
2015;1;2;5;2;2279;1055;1105;10;14;1119;155;142;114;978;1313;14;1330;1327;-3
2015;1;2;5;1;490;1055;1050;-5;13;1103;155;145;129;1050;1312;3;1330;1315;-15
2015;1;2;5;8;842;1055;1106;11;11;1117;118;105;88;718;1245;6;1253;1251;-2
2015;1;2;5;8;1083;1055;1049;-6;10;1059;129;127;115;612;1254;2;1304;1256;-8
2015;1;2;5;8;965;1055;1049;-6;11;1100;219;216;200;1249;1420;5;1434;1425;-9
2015;1;2;5;2;1448;1055;1053;-2;20;1113;205;193;167;1562;1500;6;1520;1506;-14
2015;1;2;5;4;439;1055;1053;-2;11;1104;321;308;291;1990;1355;6;1416;1401;-15
2015;1;2;5;4;812;1055;1052;-3;18;1110;130;115;91;606;1141;6;1205;1147;-18
2015;1;2;5;8;2269;1055;1054;-1;25;1119;215;229;199;1237;1438;5;1430;1443;13
2015;1;2;5;4;1784;1055;1048;-7;13;1101;215;204;185;1269;1206;6;1230;1212;-18
2015;1;2;5;4;1790;1055;1055;0;23;1118;171;168;141;874;1239;4;1246;1243;-3
2015;1;2;5;4;2169;1055;1054;-1;15;1109;95;84;60;404;1209;9;1230;1218;-12
2015;1;2;5;4;2641;1055;1055;0;20;1115;133;130;104;773;1259;6;1308;1305;-3
2015;1;2;5;2;2393;1055;1053;-2;29;1122;150;148;115;944;1317;4;1325;1321;-4
2015;1;2;5;8;1522;1055;1049;-6;10;1059;143;145;129;846;1308;6;1318;1314;-4
2015;1;2;5;10;4599;1055;;;;;102;;;501;;;1137;;
2015;1;2;5;10;4698;1055;1100;5;26;1126;126;144;110;744;1416;8;1401;1424;23
2015;1;2;5;10;5489;1055;1052;-3;19;1111;74;73;52;300;1203;2;1209;1205;-4
2015;1;2;5;11;2776;1055;;;;;70;;;247;;;1205;;
2015;1;2;5;11;2790;1055;1052;-3;12;1104;98;95;78;603;1222;5;1233;1227;-6
2015;1;2;5;11;2996;1055;1050;-5;15;1105;108;106;85;641;1230;6;1243;1236;-7
2015;1;2;5;11;3196;1055;1200;65;19;1219;95;136;87;551;1446;30;1330;1516;106
2015;1;2;5;11;3263;1055;1111;16;22;1133;33;55;31;89;1204;2;1128;1206;38
2015;1;2;5;11;3373;1055;1052;-3;25;1117;123;128;100;785;1357;3;1358;1400;2
2015;1;2;5;11;3269;1055;1047;-8;12;1059;100;84;66;409;1205;6;1235;1211;-24
2015;1;2;5;11;3404;1055;1208;73;7;1215;50;41;25;102;1240;9;1145;1249;64
2015;1;2;5;11;3491;1055;1131;36;9;1140;160;161;141;812;1301;11;1235;1312;37
2015;1;2;5;5;239;1055;1106;11;41;1147;218;251;203;1249;1510;7;1433;1517;44
2015;1;2;5;11;3636;1055;1055;0;9;1104;75;73;53;293;1157;11;1210;1208;-2
2015;1;2;5;9;4966;1055;1111;16;17;1128;113;124;103;587;1411;4;1348;1415;27
2015;1;2;5;9;2627;1055;1103;8;14;1117;110;98;73;588;1230;11;1245;1241;-4
2015;1;2;5;9;4452;1055;1227;92;20;1247;88;80;56;337;1343;4;1223;1347;84
2015;1;2;5;9;4479;1055;1051;-4;23;1114;89;93;62;391;1216;8;1224;1224;0
2015;1;2;5;9;5204;1055;1045;-10;12;1057;169;186;163;867;1240;11;1244;1251;7
2015;1;2;5;9;5436;1055;1052;-3;31;1123;60;67;31;174;1154;5;1155;1159;4
2015;1;2;5;9;6502;1055;1100;5;24;1124;214;222;193;1482;1637;5;1629;1642;13
2015;1;2;5;6;418;1056;1107;11;18;1125;168;171;140;1023;1345;13;1344;1358;14
2015;1;2;5;6;500;1056;1053;-3;17;1110;112;106;85;550;1235;4;1248;1239;-9
2015;1;2;5;6;1450;1056;1111;15;13;1124;166;157;133;888;1237;11;1242;1248;6
2015;1;2;5;4;1127;1056;1050;-6;13;1103;98;86;64;432;1207;9;1234;1216;-18
2015;1;2;5;4;2120;1056;1125;29;9;1134;105;88;73;526;1247;6;1241;1253;12
2015;1;2;5;10;3926;1056;1052;-4;9;1101;74;78;48;316;1149;21;1210;1210;0
